1156: 0.338507, 0.349034 avg, 0.001000 rate, 7.451517 seconds, 73984 images
1157: 0.338752, 0.348006 avg, 0.001000 rate, 7.449398 seconds, 74048 images
1158: 0.312184, 0.344424 avg, 0.001000 rate, 7.442187 seconds, 74112 images
1159: 0.413784, 0.351360 avg, 0.001000 rate, 7.457043 seconds, 74176 images
1160: 0.324670, 0.348691 avg, 0.001000 rate, 7.448837 seconds, 74240 images
1161: 0.315020, 0.345324 avg, 0.001000 rate, 7.206315 seconds, 74304 images
1162: 0.293262, 0.340118 avg, 0.001000 rate, 7.458680 seconds, 74368 images
1163: 0.357201, 0.341826 avg, 0.001000 rate, 7.454626 seconds, 74432 images
1164: 0.271884, 0.334832 avg, 0.001000 rate, 7.451247 seconds, 74496 images
1165: 0.266316, 0.327980 avg, 0.001000 rate, 7.454342 seconds, 74560 images
1166: 0.304136, 0.325596 avg, 0.001000 rate, 7.453402 seconds, 74624 images
1167: 0.298643, 0.322901 avg, 0.001000 rate, 7.453653 seconds, 74688 images
1168: 0.273209, 0.317931 avg, 0.001000 rate, 7.450537 seconds, 74752 images
1169: 0.307831, 0.316921 avg, 0.001000 rate, 7.458457 seconds, 74816 images
1170: 0.254578, 0.310687 avg, 0.001000 rate, 7.457660 seconds, 74880 images
1171: 0.475458, 0.327164 avg, 0.001000 rate, 2.289686 seconds, 74944 images
1172: 0.456519, 0.340100 avg, 0.001000 rate, 2.358540 seconds, 75008 images
1173: 0.428945, 0.348984 avg, 0.001000 rate, 2.359384 seconds, 75072 images
1174: 0.410411, 0.355127 avg, 0.001000 rate, 2.360462 seconds, 75136 images
1175: 0.418144, 0.361428 avg, 0.001000 rate, 2.359425 seconds, 75200 images
1176: 0.434169, 0.368703 avg, 0.001000 rate, 2.360434 seconds, 75264 images
1177: 0.353712, 0.367204 avg, 0.001000 rate, 2.361188 seconds, 75328 images
1178: 0.356095, 0.366093 avg, 0.001000 rate, 2.363634 seconds, 75392 images
1179: 0.392094, 0.368693 avg, 0.001000 rate, 2.360308 seconds, 75456 images
1180: 0.423125, 0.374136 avg, 0.001000 rate, 2.362427 seconds, 75520 images
1181: 0.365314, 0.373254 avg, 0.001000 rate, 4.771802 seconds, 75584 images
1182: 0.426351, 0.378564 avg, 0.001000 rate, 4.926638 seconds, 75648 images
1183: 0.298208, 0.370528 avg, 0.001000 rate, 4.921123 seconds, 75712 images
1184: 0.317910, 0.365266 avg, 0.001000 rate, 4.922891 seconds, 75776 images
1185: 0.250741, 0.353814 avg, 0.001000 rate, 4.926635 seconds, 75840 images
1186: 0.316813, 0.350114 avg, 0.001000 rate, 4.926561 seconds, 75904 images
1187: 0.342935, 0.349396 avg, 0.001000 rate, 4.929051 seconds, 75968 images
1188: 0.525771, 0.367033 avg, 0.001000 rate, 4.930626 seconds, 76032 images
1189: 0.343572, 0.364687 avg, 0.001000 rate, 4.926830 seconds, 76096 images
1190: 0.308973, 0.359116 avg, 0.001000 rate, 4.926495 seconds, 76160 images
1191: 0.321313, 0.355335 avg, 0.001000 rate, 3.897760 seconds, 76224 images
1192: 0.342625, 0.354064 avg, 0.001000 rate, 4.021694 seconds, 76288 images
1193: 0.324692, 0.351127 avg, 0.001000 rate, 4.021345 seconds, 76352 images
1194: 0.318580, 0.347872 avg, 0.001000 rate, 4.021029 seconds, 76416 images
1195: 0.298053, 0.342891 avg, 0.001000 rate, 4.024908 seconds, 76480 images
1196: 0.308043, 0.339406 avg, 0.001000 rate, 4.024377 seconds, 76544 images
1197: 0.347026, 0.340168 avg, 0.001000 rate, 4.022027 seconds, 76608 images
1198: 0.253220, 0.331473 avg, 0.001000 rate, 4.023251 seconds, 76672 images
1199: 0.314891, 0.329815 avg, 0.001000 rate, 4.022488 seconds, 76736 images
1200: 0.287848, 0.325618 avg, 0.001000 rate, 4.022055 seconds, 76800 images
1201: 0.263742, 0.319431 avg, 0.001000 rate, 6.430266 seconds, 76864 images
1202: 0.311543, 0.318642 avg, 0.001000 rate, 6.644483 seconds, 76928 images
1203: 0.322423, 0.319020 avg, 0.001000 rate, 6.643098 seconds, 76992 images
1204: 0.296051, 0.316723 avg, 0.001000 rate, 6.649454 seconds, 77056 images
1205: 0.291708, 0.314221 avg, 0.001000 rate, 6.646993 seconds, 77120 images
1206: 0.303942, 0.313194 avg, 0.001000 rate, 6.650370 seconds, 77184 images
1207: 0.230900, 0.304964 avg, 0.001000 rate, 6.653857 seconds, 77248 images
1208: 0.346527, 0.309120 avg, 0.001000 rate, 6.646105 seconds, 77312 images
1209: 0.325684, 0.310777 avg, 0.001000 rate, 6.647238 seconds, 77376 images
1210: 0.313875, 0.311087 avg, 0.001000 rate, 6.655933 seconds, 77440 images
1211: 0.322436, 0.312222 avg, 0.001000 rate, 5.916393 seconds, 77504 images
1212: 0.288576, 0.309857 avg, 0.001000 rate, 6.120513 seconds, 77568 images
1213: 0.292085, 0.308080 avg, 0.001000 rate, 6.117867 seconds, 77632 images
1214: 0.280162, 0.305288 avg, 0.001000 rate, 6.117494 seconds, 77696 images
1215: 0.242839, 0.299043 avg, 0.001000 rate, 6.117769 seconds, 77760 images
1216: 0.275185, 0.296657 avg, 0.001000 rate, 6.119798 seconds, 77824 images
1217: 0.277325, 0.294724 avg, 0.001000 rate, 6.115205 seconds, 77888 images
1218: 0.316412, 0.296893 avg, 0.001000 rate, 6.119991 seconds, 77952 images
1219: 0.254216, 0.292625 avg, 0.001000 rate, 6.117571 seconds, 78016 images
1220: 0.280430, 0.291406 avg, 0.001000 rate, 6.117212 seconds, 78080 images
1221: 0.409397, 0.303205 avg, 0.001000 rate, 2.280172 seconds, 78144 images
1222: 0.394915, 0.312376 avg, 0.001000 rate, 2.357005 seconds, 78208 images
1223: 0.304314, 0.311570 avg, 0.001000 rate, 2.359971 seconds, 78272 images
1224: 0.430027, 0.323415 avg, 0.001000 rate, 2.362571 seconds, 78336 images
1225: 0.337707, 0.324845 avg, 0.001000 rate, 2.361584 seconds, 78400 images
1226: 0.390889, 0.331449 avg, 0.001000 rate, 2.363026 seconds, 78464 images
1227: 0.451056, 0.343410 avg, 0.001000 rate, 2.361301 seconds, 78528 images
1228: 0.418111, 0.350880 avg, 0.001000 rate, 2.360608 seconds, 78592 images
1229: 0.282483, 0.344040 avg, 0.001000 rate, 2.377597 seconds, 78656 images
1230: 0.375184, 0.347154 avg, 0.001000 rate, 2.372531 seconds, 78720 images
1231: 0.348838, 0.347323 avg, 0.001000 rate, 4.422019 seconds, 78784 images
1232: 0.378709, 0.350461 avg, 0.001000 rate, 4.577124 seconds, 78848 images
1233: 0.292980, 0.344713 avg, 0.001000 rate, 4.575904 seconds, 78912 images
1234: 0.270942, 0.337336 avg, 0.001000 rate, 4.572231 seconds, 78976 images
1235: 0.250344, 0.328637 avg, 0.001000 rate, 4.576942 seconds, 79040 images
1236: 0.325283, 0.328301 avg, 0.001000 rate, 4.575774 seconds, 79104 images
1237: 0.297722, 0.325244 avg, 0.001000 rate, 4.578361 seconds, 79168 images
1238: 0.277760, 0.320495 avg, 0.001000 rate, 4.572433 seconds, 79232 images
1239: 0.242014, 0.312647 avg, 0.001000 rate, 4.576216 seconds, 79296 images
1240: 0.239945, 0.305377 avg, 0.001000 rate, 4.575230 seconds, 79360 images
1241: 0.314920, 0.306331 avg, 0.001000 rate, 2.956427 seconds, 79424 images
1242: 0.291264, 0.304824 avg, 0.001000 rate, 3.060313 seconds, 79488 images
1243: 0.279772, 0.302319 avg, 0.001000 rate, 3.061118 seconds, 79552 images
1244: 0.307604, 0.302848 avg, 0.001000 rate, 3.058342 seconds, 79616 images
1245: 0.270757, 0.299639 avg, 0.001000 rate, 3.059406 seconds, 79680 images
1246: 0.304844, 0.300159 avg, 0.001000 rate, 3.058389 seconds, 79744 images
1247: 0.296227, 0.299766 avg, 0.001000 rate, 3.059107 seconds, 79808 images
1248: 0.281859, 0.297975 avg, 0.001000 rate, 3.058849 seconds, 79872 images
1249: 0.247568, 0.292935 avg, 0.001000 rate, 3.061122 seconds, 79936 images
1250: 0.259286, 0.289570 avg, 0.001000 rate, 3.062080 seconds, 80000 images
1251: 0.227778, 0.283391 avg, 0.001000 rate, 2.956540 seconds, 80064 images
1252: 0.270315, 0.282083 avg, 0.001000 rate, 3.059653 seconds, 80128 images
1253: 0.294274, 0.283302 avg, 0.001000 rate, 3.060798 seconds, 80192 images
1254: 0.244233, 0.279395 avg, 0.001000 rate, 3.059994 seconds, 80256 images
1255: 0.243870, 0.275843 avg, 0.001000 rate, 3.059815 seconds, 80320 images
1256: 0.342904, 0.282549 avg, 0.001000 rate, 3.061112 seconds, 80384 images
1257: 0.296343, 0.283928 avg, 0.001000 rate, 3.058353 seconds, 80448 images
1258: 0.318896, 0.287425 avg, 0.001000 rate, 3.060024 seconds, 80512 images
1259: 0.244196, 0.283102 avg, 0.001000 rate, 3.059934 seconds, 80576 images
1260: 0.293818, 0.284174 avg, 0.001000 rate, 3.056966 seconds, 80640 images
1261: 0.264318, 0.282188 avg, 0.001000 rate, 5.918145 seconds, 80704 images
1262: 0.251007, 0.279070 avg, 0.001000 rate, 6.122172 seconds, 80768 images
1263: 0.282177, 0.279381 avg, 0.001000 rate, 6.122317 seconds, 80832 images
1264: 0.264834, 0.277926 avg, 0.001000 rate, 6.120996 seconds, 80896 images
1265: 0.216350, 0.271768 avg, 0.001000 rate, 6.127101 seconds, 80960 images
1266: 0.267620, 0.271354 avg, 0.001000 rate, 6.122957 seconds, 81024 images
1267: 0.187814, 0.263000 avg, 0.001000 rate, 6.125784 seconds, 81088 images
1268: 0.237269, 0.260426 avg, 0.001000 rate, 6.122423 seconds, 81152 images
1269: 0.210719, 0.255456 avg, 0.001000 rate, 6.121062 seconds, 81216 images
1270: 0.248988, 0.254809 avg, 0.001000 rate, 6.121385 seconds, 81280 images
1271: 0.318463, 0.261174 avg, 0.001000 rate, 2.676345 seconds, 81344 images
1272: 0.443034, 0.279360 avg, 0.001000 rate, 2.754679 seconds, 81408 images
1273: 0.302912, 0.281715 avg, 0.001000 rate, 2.755957 seconds, 81472 images
1274: 0.342114, 0.287755 avg, 0.001000 rate, 2.749758 seconds, 81536 images
1275: 0.287580, 0.287738 avg, 0.001000 rate, 2.758024 seconds, 81600 images
1276: 0.289716, 0.287936 avg, 0.001000 rate, 2.754382 seconds, 81664 images
1277: 0.322761, 0.291418 avg, 0.001000 rate, 2.751527 seconds, 81728 images
1278: 0.281713, 0.290448 avg, 0.001000 rate, 2.758385 seconds, 81792 images
1279: 0.243632, 0.285766 avg, 0.001000 rate, 2.753290 seconds, 81856 images
1280: 0.364472, 0.293637 avg, 0.001000 rate, 2.757138 seconds, 81920 images
1281: 0.340433, 0.298316 avg, 0.001000 rate, 2.663045 seconds, 81984 images
1282: 0.289927, 0.297477 avg, 0.001000 rate, 2.756865 seconds, 82048 images
1283: 0.290176, 0.296747 avg, 0.001000 rate, 2.751852 seconds, 82112 images
1284: 0.354407, 0.302513 avg, 0.001000 rate, 2.757059 seconds, 82176 images
1285: 0.357688, 0.308031 avg, 0.001000 rate, 2.752223 seconds, 82240 images
1286: 0.335448, 0.310773 avg, 0.001000 rate, 2.754985 seconds, 82304 images
1287: 0.252650, 0.304960 avg, 0.001000 rate, 2.758298 seconds, 82368 images
1288: 0.296177, 0.304082 avg, 0.001000 rate, 2.769131 seconds, 82432 images
1289: 0.267082, 0.300382 avg, 0.001000 rate, 2.756923 seconds, 82496 images
1290: 0.282918, 0.298636 avg, 0.001000 rate, 2.749455 seconds, 82560 images
1291: 0.234672, 0.292239 avg, 0.001000 rate, 2.960877 seconds, 82624 images
1292: 0.258985, 0.288914 avg, 0.001000 rate, 3.056723 seconds, 82688 images
1293: 0.269177, 0.286940 avg, 0.001000 rate, 3.059114 seconds, 82752 images
1294: 0.260889, 0.284335 avg, 0.001000 rate, 3.057417 seconds, 82816 images
1295: 0.266764, 0.282578 avg, 0.001000 rate, 3.061522 seconds, 82880 images
1296: 0.206646, 0.274985 avg, 0.001000 rate, 3.059134 seconds, 82944 images
1297: 0.264521, 0.273938 avg, 0.001000 rate, 3.059499 seconds, 83008 images
1298: 0.227082, 0.269253 avg, 0.001000 rate, 3.059667 seconds, 83072 images
1299: 0.220349, 0.264362 avg, 0.001000 rate, 3.057414 seconds, 83136 images
1300: 0.222870, 0.260213 avg, 0.001000 rate, 3.060193 seconds, 83200 images
1301: 0.291911, 0.263383 avg, 0.001000 rate, 6.429372 seconds, 83264 images
1302: 0.213532, 0.258398 avg, 0.001000 rate, 6.651007 seconds, 83328 images
1303: 0.237570, 0.256315 avg, 0.001000 rate, 6.649235 seconds, 83392 images
1304: 0.213182, 0.252002 avg, 0.001000 rate, 6.648012 seconds, 83456 images
1305: 0.201293, 0.246931 avg, 0.001000 rate, 6.637385 seconds, 83520 images
1306: 0.250546, 0.247292 avg, 0.001000 rate, 6.643131 seconds, 83584 images
1307: 0.236948, 0.246258 avg, 0.001000 rate, 6.645830 seconds, 83648 images
1308: 0.277280, 0.249360 avg, 0.001000 rate, 6.651148 seconds, 83712 images
1309: 0.218456, 0.246270 avg, 0.001000 rate, 6.639614 seconds, 83776 images
1310: 0.168528, 0.238496 avg, 0.001000 rate, 6.654940 seconds, 83840 images
1311: 0.217588, 0.236405 avg, 0.001000 rate, 3.886471 seconds, 83904 images
1312: 0.266839, 0.239448 avg, 0.001000 rate, 4.022582 seconds, 83968 images
1313: 0.269918, 0.242495 avg, 0.001000 rate, 4.021941 seconds, 84032 images
1314: 0.248780, 0.243124 avg, 0.001000 rate, 4.020570 seconds, 84096 images
1315: 0.192783, 0.238090 avg, 0.001000 rate, 4.017357 seconds, 84160 images
1316: 0.232634, 0.237544 avg, 0.001000 rate, 4.022385 seconds, 84224 images
1317: 0.219292, 0.235719 avg, 0.001000 rate, 4.017439 seconds, 84288 images
1318: 0.214596, 0.233607 avg, 0.001000 rate, 4.023019 seconds, 84352 images
1319: 0.217295, 0.231975 avg, 0.001000 rate, 4.020518 seconds, 84416 images
1320: 0.224198, 0.231198 avg, 0.001000 rate, 4.021548 seconds, 84480 images
1321: 0.240867, 0.232165 avg, 0.001000 rate, 7.196075 seconds, 84544 images
1322: 0.293758, 0.238324 avg, 0.001000 rate, 7.442484 seconds, 84608 images
1323: 0.260198, 0.240511 avg, 0.001000 rate, 7.429336 seconds, 84672 images
1324: 0.230937, 0.239554 avg, 0.001000 rate, 7.439282 seconds, 84736 images
1325: 0.259829, 0.241581 avg, 0.001000 rate, 7.439329 seconds, 84800 images
1326: 0.207836, 0.238207 avg, 0.001000 rate, 7.443452 seconds, 84864 images
1327: 0.198816, 0.234268 avg, 0.001000 rate, 7.448889 seconds, 84928 images
1328: 0.212508, 0.232092 avg, 0.001000 rate, 7.455676 seconds, 84992 images
1329: 0.265642, 0.235447 avg, 0.001000 rate, 7.444716 seconds, 85056 images
1330: 0.230828, 0.234985 avg, 0.001000 rate, 7.452177 seconds, 85120 images
1331: 0.437357, 0.255222 avg, 0.001000 rate, 2.302519 seconds, 85184 images
1332: 0.429881, 0.272688 avg, 0.001000 rate, 2.359114 seconds, 85248 images
1333: 0.399158, 0.285335 avg, 0.001000 rate, 2.362112 seconds, 85312 images
1334: 0.332361, 0.290038 avg, 0.001000 rate, 2.361527 seconds, 85376 images
1335: 0.355385, 0.296572 avg, 0.001000 rate, 2.361870 seconds, 85440 images
1336: 0.403871, 0.307302 avg, 0.001000 rate, 2.363486 seconds, 85504 images
1337: 0.297472, 0.306319 avg, 0.001000 rate, 2.363099 seconds, 85568 images
1338: 0.306181, 0.306305 avg, 0.001000 rate, 2.362322 seconds, 85632 images
1339: 0.293241, 0.304999 avg, 0.001000 rate, 2.362542 seconds, 85696 images
1340: 0.339208, 0.308420 avg, 0.001000 rate, 2.361741 seconds, 85760 images
1341: 0.362816, 0.313859 avg, 0.001000 rate, 3.883543 seconds, 85824 images
1342: 0.315386, 0.314012 avg, 0.001000 rate, 4.016989 seconds, 85888 images
1343: 0.221601, 0.304771 avg, 0.001000 rate, 4.021717 seconds, 85952 images
1344: 0.219347, 0.296229 avg, 0.001000 rate, 4.022651 seconds, 86016 images
1345: 0.233241, 0.289930 avg, 0.001000 rate, 4.022912 seconds, 86080 images
1346: 0.213683, 0.282305 avg, 0.001000 rate, 4.023436 seconds, 86144 images
1347: 0.192138, 0.273288 avg, 0.001000 rate, 4.021012 seconds, 86208 images
1348: 0.222017, 0.268161 avg, 0.001000 rate, 4.021137 seconds, 86272 images
1349: 0.278542, 0.269199 avg, 0.001000 rate, 4.021705 seconds, 86336 images
1350: 0.200489, 0.262328 avg, 0.001000 rate, 4.021677 seconds, 86400 images
1351: 0.246699, 0.260765 avg, 0.001000 rate, 4.430114 seconds, 86464 images
1352: 0.217277, 0.256417 avg, 0.001000 rate, 4.573818 seconds, 86528 images
1353: 0.195213, 0.250296 avg, 0.001000 rate, 4.573218 seconds, 86592 images
1354: 0.232912, 0.248558 avg, 0.001000 rate, 4.572454 seconds, 86656 images
1355: 0.228615, 0.246564 avg, 0.001000 rate, 4.574508 seconds, 86720 images
1356: 0.195917, 0.241499 avg, 0.001000 rate, 4.571499 seconds, 86784 images
1357: 0.201162, 0.237465 avg, 0.001000 rate, 4.573901 seconds, 86848 images
1358: 0.232729, 0.236992 avg, 0.001000 rate, 4.574017 seconds, 86912 images
1359: 0.199339, 0.233226 avg, 0.001000 rate, 4.571725 seconds, 86976 images
1360: 0.182448, 0.228149 avg, 0.001000 rate, 4.571617 seconds, 87040 images
1361: 0.339344, 0.239268 avg, 0.001000 rate, 2.281509 seconds, 87104 images
1362: 0.352446, 0.250586 avg, 0.001000 rate, 2.361744 seconds, 87168 images
1363: 0.301743, 0.255702 avg, 0.001000 rate, 2.361491 seconds, 87232 images
1364: 0.226686, 0.252800 avg, 0.001000 rate, 2.362256 seconds, 87296 images
1365: 0.269493, 0.254469 avg, 0.001000 rate, 2.362606 seconds, 87360 images
1366: 0.281566, 0.257179 avg, 0.001000 rate, 2.362940 seconds, 87424 images
1367: 0.287141, 0.260175 avg, 0.001000 rate, 2.362250 seconds, 87488 images
1368: 0.179791, 0.252137 avg, 0.001000 rate, 2.361567 seconds, 87552 images
1369: 0.281443, 0.255067 avg, 0.001000 rate, 2.377339 seconds, 87616 images
1370: 0.244131, 0.253974 avg, 0.001000 rate, 2.374626 seconds, 87680 images
1371: 0.338415, 0.262418 avg, 0.001000 rate, 7.211493 seconds, 87744 images
1372: 0.260349, 0.262211 avg, 0.001000 rate, 7.462248 seconds, 87808 images
1373: 0.222828, 0.258273 avg, 0.001000 rate, 7.451636 seconds, 87872 images
1374: 0.222872, 0.254733 avg, 0.001000 rate, 7.452492 seconds, 87936 images
1375: 0.303888, 0.259648 avg, 0.001000 rate, 7.451006 seconds, 88000 images
1376: 0.239983, 0.257682 avg, 0.001000 rate, 7.451513 seconds, 88064 images
1377: 0.262142, 0.258128 avg, 0.001000 rate, 7.449900 seconds, 88128 images
1378: 0.242070, 0.256522 avg, 0.001000 rate, 7.453299 seconds, 88192 images
1379: 0.287510, 0.259621 avg, 0.001000 rate, 7.459589 seconds, 88256 images
1380: 0.214515, 0.255110 avg, 0.001000 rate, 7.456220 seconds, 88320 images
1381: 0.204153, 0.250014 avg, 0.001000 rate, 4.773773 seconds, 88384 images
1382: 0.220000, 0.247013 avg, 0.001000 rate, 4.922213 seconds, 88448 images
1383: 0.281854, 0.250497 avg, 0.001000 rate, 4.922888 seconds, 88512 images
1384: 0.183145, 0.243762 avg, 0.001000 rate, 4.928134 seconds, 88576 images
1385: 0.182546, 0.237640 avg, 0.001000 rate, 4.921989 seconds, 88640 images
1386: 0.215522, 0.235428 avg, 0.001000 rate, 4.926870 seconds, 88704 images
1387: 0.261107, 0.237996 avg, 0.001000 rate, 4.924872 seconds, 88768 images
1388: 0.236502, 0.237847 avg, 0.001000 rate, 4.924560 seconds, 88832 images
1389: 0.206326, 0.234695 avg, 0.001000 rate, 4.924028 seconds, 88896 images
1390: 0.163440, 0.227569 avg, 0.001000 rate, 4.925680 seconds, 88960 images
1391: 0.210576, 0.225870 avg, 0.001000 rate, 7.200373 seconds, 89024 images
1392: 0.161405, 0.219424 avg, 0.001000 rate, 7.445357 seconds, 89088 images
1393: 0.227228, 0.220204 avg, 0.001000 rate, 7.436108 seconds, 89152 images
1394: 0.239348, 0.222118 avg, 0.001000 rate, 7.451016 seconds, 89216 images
1395: 0.184320, 0.218339 avg, 0.001000 rate, 7.455220 seconds, 89280 images
1396: 0.176598, 0.214164 avg, 0.001000 rate, 7.451102 seconds, 89344 images
1397: 0.178459, 0.210594 avg, 0.001000 rate, 7.451498 seconds, 89408 images
1398: 0.188902, 0.208425 avg, 0.001000 rate, 7.452868 seconds, 89472 images
1399: 0.221101, 0.209692 avg, 0.001000 rate, 7.447992 seconds, 89536 images
1400: 0.199753, 0.208698 avg, 0.001000 rate, 7.445950 seconds, 89600 images
1401: 0.308553, 0.218684 avg, 0.001000 rate, 3.517087 seconds, 89664 images
1402: 0.219049, 0.218720 avg, 0.001000 rate, 3.636615 seconds, 89728 images
1403: 0.238403, 0.220689 avg, 0.001000 rate, 3.636619 seconds, 89792 images
1404: 0.233366, 0.221956 avg, 0.001000 rate, 3.634283 seconds, 89856 images
1405: 0.165947, 0.216356 avg, 0.001000 rate, 3.635339 seconds, 89920 images
1406: 0.177222, 0.212442 avg, 0.001000 rate, 3.635596 seconds, 89984 images
1407: 0.168219, 0.208020 avg, 0.001000 rate, 3.633959 seconds, 90048 images
1408: 0.199181, 0.207136 avg, 0.001000 rate, 3.635759 seconds, 90112 images
1409: 0.244670, 0.210889 avg, 0.001000 rate, 3.638089 seconds, 90176 images
1410: 0.198209, 0.209621 avg, 0.001000 rate, 3.635614 seconds, 90240 images
1411: 0.233603, 0.212020 avg, 0.001000 rate, 2.665603 seconds, 90304 images
1412: 0.203853, 0.211203 avg, 0.001000 rate, 2.746575 seconds, 90368 images
1413: 0.290601, 0.219143 avg, 0.001000 rate, 2.755447 seconds, 90432 images
1414: 0.234645, 0.220693 avg, 0.001000 rate, 2.753763 seconds, 90496 images
1415: 0.284867, 0.227110 avg, 0.001000 rate, 2.749350 seconds, 90560 images
1416: 0.216317, 0.226031 avg, 0.001000 rate, 2.755181 seconds, 90624 images
1417: 0.236947, 0.227123 avg, 0.001000 rate, 2.750854 seconds, 90688 images
1418: 0.187138, 0.223124 avg, 0.001000 rate, 2.754344 seconds, 90752 images
1419: 0.221535, 0.222965 avg, 0.001000 rate, 2.754337 seconds, 90816 images
1420: 0.233320, 0.224001 avg, 0.001000 rate, 2.749760 seconds, 90880 images
1421: 0.269699, 0.228571 avg, 0.001000 rate, 5.920885 seconds, 90944 images
1422: 0.223303, 0.228044 avg, 0.001000 rate, 6.119457 seconds, 91008 images
1423: 0.155195, 0.220759 avg, 0.001000 rate, 6.119641 seconds, 91072 images
1424: 0.158354, 0.214518 avg, 0.001000 rate, 6.117327 seconds, 91136 images
1425: 0.198443, 0.212911 avg, 0.001000 rate, 6.119323 seconds, 91200 images
1426: 0.282188, 0.219839 avg, 0.001000 rate, 6.118831 seconds, 91264 images
1427: 0.245060, 0.222361 avg, 0.001000 rate, 6.122449 seconds, 91328 images
1428: 0.193040, 0.219429 avg, 0.001000 rate, 6.120728 seconds, 91392 images
1429: 0.199737, 0.217460 avg, 0.001000 rate, 6.120584 seconds, 91456 images
1430: 0.164374, 0.212151 avg, 0.001000 rate, 6.122759 seconds, 91520 images
1431: 0.205895, 0.211525 avg, 0.001000 rate, 5.912172 seconds, 91584 images
1432: 0.235397, 0.213913 avg, 0.001000 rate, 6.120000 seconds, 91648 images
1433: 0.179687, 0.210490 avg, 0.001000 rate, 6.121500 seconds, 91712 images
1434: 0.165321, 0.205973 avg, 0.001000 rate, 6.119702 seconds, 91776 images
1435: 0.142532, 0.199629 avg, 0.001000 rate, 6.122144 seconds, 91840 images
1436: 0.185004, 0.198167 avg, 0.001000 rate, 6.120291 seconds, 91904 images
1437: 0.187203, 0.197070 avg, 0.001000 rate, 6.120333 seconds, 91968 images
1438: 0.203103, 0.197673 avg, 0.001000 rate, 6.119311 seconds, 92032 images
1439: 0.155085, 0.193415 avg, 0.001000 rate, 6.125416 seconds, 92096 images
1440: 0.172424, 0.191316 avg, 0.001000 rate, 6.120713 seconds, 92160 images
1441: 0.167142, 0.188898 avg, 0.001000 rate, 4.432109 seconds, 92224 images
1442: 0.131130, 0.183121 avg, 0.001000 rate, 4.573781 seconds, 92288 images
1443: 0.185003, 0.183310 avg, 0.001000 rate, 4.572335 seconds, 92352 images
1444: 0.216596, 0.186638 avg, 0.001000 rate, 4.572833 seconds, 92416 images
1445: 0.174368, 0.185411 avg, 0.001000 rate, 4.575339 seconds, 92480 images
1446: 0.202208, 0.187091 avg, 0.001000 rate, 4.575616 seconds, 92544 images
1447: 0.175254, 0.185907 avg, 0.001000 rate, 4.572490 seconds, 92608 images
1448: 0.172604, 0.184577 avg, 0.001000 rate, 4.575707 seconds, 92672 images
1449: 0.177729, 0.183892 avg, 0.001000 rate, 4.575418 seconds, 92736 images
1450: 0.154718, 0.180975 avg, 0.001000 rate, 4.573516 seconds, 92800 images
1451: 0.187289, 0.181606 avg, 0.001000 rate, 7.198368 seconds, 92864 images
1452: 0.224415, 0.185887 avg, 0.001000 rate, 7.448821 seconds, 92928 images
1453: 0.171761, 0.184474 avg, 0.001000 rate, 7.458705 seconds, 92992 images
1454: 0.187354, 0.184762 avg, 0.001000 rate, 7.450928 seconds, 93056 images
1455: 0.214993, 0.187785 avg, 0.001000 rate, 7.450542 seconds, 93120 images
1456: 0.175036, 0.186511 avg, 0.001000 rate, 7.444009 seconds, 93184 images
1457: 0.146769, 0.182536 avg, 0.001000 rate, 7.457427 seconds, 93248 images
1458: 0.155728, 0.179855 avg, 0.001000 rate, 7.446955 seconds, 93312 images
1459: 0.195600, 0.181430 avg, 0.001000 rate, 7.453125 seconds, 93376 images
1460: 0.167044, 0.179991 avg, 0.001000 rate, 7.442839 seconds, 93440 images
1461: 0.202350, 0.182227 avg, 0.001000 rate, 5.922476 seconds, 93504 images
1462: 0.188288, 0.182833 avg, 0.001000 rate, 6.121646 seconds, 93568 images
1463: 0.171995, 0.181749 avg, 0.001000 rate, 6.120465 seconds, 93632 images
1464: 0.187628, 0.182337 avg, 0.001000 rate, 6.124393 seconds, 93696 images
1465: 0.150507, 0.179154 avg, 0.001000 rate, 6.120344 seconds, 93760 images
1466: 0.152050, 0.176444 avg, 0.001000 rate, 6.123215 seconds, 93824 images
1467: 0.144702, 0.173270 avg, 0.001000 rate, 6.121092 seconds, 93888 images
1468: 0.139413, 0.169884 avg, 0.001000 rate, 6.122784 seconds, 93952 images
1469: 0.168313, 0.169727 avg, 0.001000 rate, 6.124039 seconds, 94016 images
1470: 0.163966, 0.169151 avg, 0.001000 rate, 6.123820 seconds, 94080 images
1471: 0.242817, 0.176517 avg, 0.001000 rate, 3.524207 seconds, 94144 images
1472: 0.193779, 0.178244 avg, 0.001000 rate, 3.641776 seconds, 94208 images
1473: 0.194795, 0.179899 avg, 0.001000 rate, 3.640791 seconds, 94272 images
1474: 0.209939, 0.182903 avg, 0.001000 rate, 3.638366 seconds, 94336 images
1475: 0.259369, 0.190549 avg, 0.001000 rate, 3.638452 seconds, 94400 images
1476: 0.189273, 0.190422 avg, 0.001000 rate, 3.638212 seconds, 94464 images
1477: 0.134323, 0.184812 avg, 0.001000 rate, 3.641077 seconds, 94528 images
1478: 0.186613, 0.184992 avg, 0.001000 rate, 3.643051 seconds, 94592 images
1479: 0.240155, 0.190508 avg, 0.001000 rate, 3.640310 seconds, 94656 images
1480: 0.167403, 0.188198 avg, 0.001000 rate, 3.641661 seconds, 94720 images
